PROCESO,x4,pc1,pc2,pc3,pc4,v1x,v2x,v3x,x1,x2,x3
1,0.0623,-1.5073,1.2602,1.5831,-0.9775,12.0000,8.0000,12.0000,33.7406,1504.5783,168.6161
1,0.1138,0.8460,-1.3809,-0.4034,-0.2794,12.0000,8.0000,12.0000,78.2358,392.1872,340.6774
1,0.1039,0.6751,-1.8653,0.2942,-0.0293,12.0000,8.0000,12.0000,31.9545,350.0997,363.2522
1,0.0912,0.1742,-0.4616,0.2892,-0.8629,12.0000,8.0000,12.0000,159.4130,7.1941,212.2764
1,0.0687,0.2659,0.6609,0.7357,-0.5649,12.0000,8.0000,12.0000,85.7780,914.4849,110.3320
1,0.0744,0.1831,-1.8190,0.5669,-0.7954,12.0000,8.0000,12.0000,294.0622,123.8248,255.5319
1,0.0784,0.3357,0.2963,0.0288,-1.2663,12.0000,8.0000,12.0000,207.2086,226.7840,139.6938
1,0.0846,0.9425,0.4048,-0.4404,-0.9659,12.0000,8.0000,12.0000,236.2774,105.1982,216.2827
1,0.0719,0.8041,0.4241,-0.2630,-1.2407,12.0000,8.0000,12.0000,44.2357,57.7228,161.3273
1,0.0692,0.1133,0.3900,-0.1589,-1.3355,12.0000,8.0000,12.0000,0.0712,15.0515,227.5659
1,0.0742,0.3356,0.2923,-0.1361,-1.2436,12.0000,8.0000,12.0000,51.3363,35.3029,240.9901
1,0.0775,0.0621,0.5688,-0.0286,-1.4921,12.0000,8.0000,12.0000,36.1830,82.6421,121.9582
1,0.0793,-0.8257,-1.7513,0.7697,-1.0218,12.0000,8.0000,12.0000,43.1387,207.3700,411.9477
1,0.0894,0.6437,0.8003,-0.6046,0.0340,15.0000,8.0000,15.0000,55.0247,2644.7759,70.1960
1,0.0868,0.0708,-1.2675,-0.0521,-0.6461,12.0000,8.0000,12.0000,222.9095,1047.0947,335.4993
1,0.0883,-0.4424,-0.4090,0.2595,-0.6932,12.0000,8.0000,12.0000,241.1384,939.5953,281.7257
1,0.0991,-0.0711,-0.1457,0.2727,-0.6423,12.0000,8.0000,12.0000,123.6893,893.1788,232.5189
1,0.1251,0.9378,-0.0799,-0.0354,-0.5521,12.0000,8.0000,12.0000,13.1604,903.6984,262.5662
1,0.0874,1.7260,0.5581,0.6200,-0.5779,12.0000,8.0000,12.0000,250.3326,611.3217,30.4311
1,0.0821,0.6723,-0.4250,0.0938,-0.4483,12.0000,8.0000,12.0000,181.3747,777.9040,466.7020
1,0.1291,0.2467,1.2791,0.9744,-0.5536,12.0000,8.0000,12.0000,22.5227,1160.4610,140.0442
1,0.1258,-0.3412,1.1964,0.6967,-0.8147,12.0000,8.0000,12.0000,8.9966,950.3083,272.8646
1,0.1156,1.2604,-0.8064,1.2671,0.3011,12.0000,8.0000,12.0000,93.4989,1157.5314,21.1581
1,0.1436,-0.6234,-1.1223,-0.1248,-0.2554,15.0000,68.0000,15.0000,226.1727,3092.6516,444.8790
1,0.0902,0.8591,-0.2132,-0.7511,-0.9455,12.0000,8.0000,12.0000,294.3583,863.6458,166.0761
1,0.0990,0.2718,-1.8261,0.5806,-0.7886,12.0000,8.0000,12.0000,462.6515,452.0347,189.4683
1,0.0964,0.0950,-1.1819,0.3593,-1.1202,12.0000,8.0000,12.0000,336.3734,486.8483,145.2963
1,0.1134,-0.8523,0.8001,1.1640,-0.8370,12.0000,8.0000,12.0000,53.9504,693.4152,146.9653
1,0.0986,-0.2513,-0.7604,0.0050,-0.7561,12.0000,8.0000,12.0000,173.8898,830.8262,167.0774
1,0.1228,0.0262,-1.2970,0.4111,-0.7080,12.0000,8.0000,12.0000,86.1955,825.7597,179.2968
1,0.0672,-0.0348,0.4476,-0.4887,-1.3274,12.0000,8.0000,12.0000,94.3527,73.7076,310.8655
1,0.0693,0.4033,0.5188,-0.2257,-1.0977,12.0000,8.0000,12.0000,31.8311,55.6853,341.8666
1,0.0937,0.5935,-1.3389,-0.1848,-0.3706,12.0000,8.0000,12.0000,31.4539,1310.2864,232.4446
1,0.0878,0.3359,-0.5379,0.3080,-0.4387,12.0000,8.0000,12.0000,76.3315,1295.2828,144.5877
1,0.0654,4.3115,-0.0501,0.5272,0.8819,14.0000,10.0000,14.0000,135.3998,1111.6258,204.8319
1,0.0680,0.7602,0.7653,0.3280,0.0703,14.0000,10.0000,14.0000,72.0673,1031.3251,297.2285
1,0.0475,0.0394,-0.1820,2.5755,0.7710,12.0000,8.0000,12.0000,26.2212,1136.0059,176.9810
1,0.2064,0.4750,-0.9846,0.6633,0.1991,15.0000,11.0000,15.0000,19.6520,44.3338,78.8187
1,0.0829,1.3742,1.0133,-0.5277,0.4038,15.0000,18.0000,15.0000,78.6589,275.9285,789.5047
1,0.1194,1.9180,-1.7259,0.0144,-1.1504,14.0000,38.0000,14.0000,167.1174,3841.2672,615.8920
1,0.0540,1.4509,0.5180,0.7287,-1.1436,12.0000,35.0000,12.0000,500.8840,3678.9451,764.0908
1,0.0461,1.2622,-1.5822,0.1378,-1.2741,12.0000,35.0000,12.0000,340.1451,3328.0117,250.6118
1,0.0931,-0.5297,-0.4373,1.6069,-0.5164,14.0000,38.0000,14.0000,40.1904,3229.5827,443.5873
1,0.0857,0.2435,0.4432,-0.4509,-1.5652,14.0000,35.0000,14.0000,142.0709,3157.8471,928.6377
1,0.1014,0.5178,0.4016,-0.5738,-1.6792,12.0000,38.0000,12.0000,207.0461,2977.3823,1045.6661
1,0.1447,0.5597,0.2456,1.3631,-0.4067,14.0000,10.0000,14.0000,90.4565,2718.3764,100.2884
1,0.1267,0.1779,0.2784,1.5194,-0.3116,14.0000,10.0000,14.0000,76.3315,2614.8784,100.0381
1,0.1213,-0.6042,0.9120,1.7043,-0.4886,14.0000,10.0000,14.0000,85.4534,2567.4296,108.3643
1,0.0513,0.6942,2.7016,2.7099,0.1666,14.0000,53.0000,14.0000,27.9818,1210.5728,1007.6879
1,0.0373,2.9178,0.3344,-0.2132,-0.4058,14.0000,70.0000,14.0000,115.4194,624.8617,1235.0967
1,0.0387,1.5541,2.3109,1.1524,0.8228,14.0000,53.0000,14.0000,59.9873,313.2216,833.5351
1,0.0428,2.6127,2.4492,1.6641,0.2618,14.0000,53.0000,14.0000,175.5889,480.7458,1138.2453
1,0.0561,1.7176,1.7042,1.1455,-0.9702,14.0000,53.0000,14.0000,30.3447,1668.9806,1245.5793
1,0.0632,-1.0494,1.4092,1.1384,-0.4191,14.0000,53.0000,14.0000,36.0183,882.3694,706.2888
1,0.0816,1.8753,0.6057,0.2384,-0.1778,14.0000,8.0000,14.0000,22.1566,2112.5343,227.6963
1,0.1637,0.4208,0.4110,-0.6436,-1.1881,15.0000,10.0000,15.0000,234.4412,4648.9152,65.5588
1,0.1508,0.4812,-1.0651,0.4874,-0.4533,15.0000,10.0000,15.0000,31.0522,4417.7905,135.5526
1,0.1778,0.8567,0.9880,1.6646,-0.0452,15.0000,10.0000,15.0000,337.7131,4568.6650,59.1948
1,0.0788,-0.7833,1.8393,2.0704,-0.3143,14.0000,51.0000,14.0000,29.5901,740.5613,927.6963
1,0.0669,-0.3164,1.5105,1.3816,-0.2739,14.0000,49.0000,14.0000,32.3285,2465.2061,1576.7312
1,0.0608,-1.1469,0.6535,1.2559,-0.6896,14.0000,49.0000,14.0000,33.6978,2491.3516,1634.3788
1,0.0756,0.5891,0.7640,-0.3018,-0.0074,14.0000,51.0000,14.0000,156.3865,721.2251,335.7343
1,0.1164,0.1029,-1.4498,-0.1744,0.2616,6.0000,8.0000,6.0000,24.2929,3306.4812,201.7262
1,0.1565,1.4892,-0.3032,0.2751,-1.3672,14.0000,36.3581,14.0000,290.4742,3941.1620,791.4721
1,0.0523,-1.6871,0.8318,1.1444,-0.5170,14.0000,10.0000,14.0000,35.7515,1068.4842,74.7392
1,0.0473,-1.1738,1.0833,0.8857,-0.4334,14.0000,10.0000,14.0000,16.6754,910.6863,24.2297
1,0.0853,1.9326,-0.8375,-0.2609,-0.7917,14.0000,10.0000,14.0000,162.2825,2806.8330,435.5336
1,0.1104,1.2514,-0.3478,1.1165,-0.8520,14.0000,35.0000,14.0000,163.4682,3905.6864,670.3205
1,0.1747,2.1787,-0.3887,0.0431,-0.2454,15.0000,10.0000,15.0000,220.7976,4702.2370,14.6886
1,0.0643,2.6624,-0.9497,-0.0972,-0.7726,14.0000,51.0000,14.0000,77.5268,2487.6021,835.5580
1,0.0528,1.5542,1.6326,1.8768,0.6088,14.0000,51.0000,14.0000,54.7104,1425.6984,1061.5337
1,0.0508,0.8855,-0.1001,0.0808,-0.0831,14.0000,51.0000,14.0000,143.7820,1035.6412,126.3991
1,0.0410,2.3803,2.4976,1.8421,0.0948,15.0000,35.0000,15.0000,251.2376,4328.0342,274.6954
1,0.0879,-1.6281,0.9998,0.8166,-0.8227,14.0000,48.0000,14.0000,0.4426,1842.9177,1110.1697
1,0.0792,2.0205,0.3544,1.1797,0.7785,14.0000,48.1697,14.0000,63.9806,1119.7246,843.7266
1,0.0726,3.1916,1.1325,0.1749,-1.2215,14.0000,38.0000,14.0000,87.8358,3589.2068,2676.6178
1,0.0761,1.2035,1.0158,0.9666,-1.5309,14.0000,38.0000,14.0000,39.5568,3536.1255,2661.7339
1,0.0782,2.5424,1.2430,0.6585,-1.1896,14.0000,38.0000,14.0000,70.0673,3313.8563,2505.3098
1,0.1018,1.1560,2.0723,1.8636,-0.4740,14.0000,49.0000,14.0000,50.3006,2563.9940,1571.8589
1,0.1759,0.7556,-0.0368,0.5217,-0.6152,15.0000,10.0000,15.0000,170.7759,4753.9746,32.6339
1,0.2020,0.5543,0.4817,0.6389,-0.2807,15.0000,10.0000,15.0000,75.9982,4861.2457,93.0674
1,0.0400,-0.0079,0.5708,-0.1300,0.2437,14.0000,19.0000,14.0000,11.2211,732.8102,463.8609
1,0.0502,0.2810,1.5000,0.8179,0.2450,14.0000,51.0000,14.0000,6.3323,882.5175,577.4179
1,0.0768,-0.6435,-0.4770,-0.4551,-1.4911,14.0000,51.0000,14.0000,7.7386,2341.9901,1016.9098
1,0.1014,0.9975,0.2257,-0.7925,-0.2273,9.0000,18.0000,9.0000,178.7126,410.4234,13.6018
1,0.0853,-0.8005,-0.2183,-0.1435,-0.9512,9.0000,18.0000,9.0000,98.9237,976.9441,47.6155
1,0.0476,1.3930,-1.3328,0.4312,0.7958,14.0000,70.0000,14.0000,342.4599,2439.3135,241.3153
1,0.0538,-0.3482,-1.4300,0.9002,0.0930,14.0000,70.0000,14.0000,362.7934,2605.7428,186.0261
1,0.0588,1.4960,1.0627,1.5693,0.2627,14.0000,51.0000,14.0000,72.5909,1209.9779,165.1981
1,0.1466,-0.1899,0.4829,-1.0294,-0.6047,9.0000,70.0000,9.0000,142.6706,7788.1420,407.8834
1,0.1021,0.0596,0.4979,0.0261,-0.0777,9.0000,69.0000,9.0000,88.9104,1838.7776,279.3159
1,0.2062,-0.2128,-0.2494,-0.9354,-0.5718,11.0000,18.0000,11.0000,63.0102,731.2380,235.0514
1,0.2936,-0.2717,-1.7941,0.5366,-0.3072,11.0000,18.0000,11.0000,134.8201,542.7697,127.8967
1,0.2436,-1.8219,3.6973,2.7879,3.5001,7.0000,65.0000,7.0000,179.5085,1464.5657,806.2751
1,0.0955,1.9152,1.4672,1.7598,-0.3144,12.0000,8.0000,12.0000,207.9224,464.2556,19.5535
1,0.0938,1.4729,0.7596,0.7416,-0.7471,12.0000,8.0000,12.0000,286.9198,417.9669,13.2526
1,0.1173,0.5695,-0.9466,1.1080,0.1064,12.0000,8.0000,12.0000,91.9614,920.1895,192.4155
1,0.1006,-0.1107,-0.2833,0.8682,-0.7773,12.0000,8.0000,12.0000,250.9946,577.4390,187.4487
1,0.1031,1.4713,0.7638,1.5390,-0.0861,12.0000,8.0000,12.0000,220.7638,625.2372,247.7680
1,0.0918,-0.1277,-0.5520,1.0342,-0.5253,12.0000,8.0000,12.0000,55.7999,518.1942,205.8672
1,0.0806,2.2565,-0.9114,-0.2989,-0.8812,12.0000,8.0000,12.0000,184.1046,308.6334,60.7088
1,0.1103,-1.0261,-0.7988,0.8964,-0.4713,15.0000,70.0000,15.0000,94.3216,3117.9167,147.6368
1,0.1004,-1.0639,-0.3921,0.6567,-0.2472,15.0000,70.0000,15.0000,73.9026,3583.8536,286.3933
1,0.0965,0.9001,-0.9771,-1.0740,-0.9175,15.0000,68.0000,15.0000,153.2785,2632.3699,97.0717
1,0.0760,-0.7863,-0.4798,0.0489,-1.0329,15.0000,68.0000,15.0000,163.9445,350.7003,224.9600
1,0.0797,0.3819,-0.7326,-0.1578,-0.6324,15.0000,68.0000,15.0000,202.6332,416.0205,162.2582
1,0.0719,0.3435,-1.3705,0.0592,-0.6929,15.0000,68.0000,15.0000,293.9014,360.0449,253.7815
1,0.0735,2.1393,-1.0463,0.0695,-0.2263,15.0000,68.0000,15.0000,360.5788,345.4388,328.3089
1,0.4096,0.8227,-0.1725,0.5507,0.6796,9.0000,70.0000,9.0000,69.4900,2225.6743,81.9900
1,0.4604,0.4426,0.4314,-1.4543,-0.5949,11.0000,18.0000,11.0000,117.3400,1491.0684,230.1056
1,0.0681,-0.4558,-0.0024,1.9111,-0.0464,14.0000,6.0000,14.0000,146.6939,1842.6028,346.4158
1,0.0842,1.0363,1.6682,0.7246,0.6864,15.0000,18.0000,15.0000,114.1995,353.5522,650.4775
1,0.0930,1.3323,1.6337,1.1331,0.7763,15.0000,11.0000,15.0000,66.2160,1612.2261,1723.3352
1,0.0884,2.1060,-1.3391,-0.6404,-0.2236,15.0000,8.0000,15.0000,74.8490,2431.9445,1138.1496
1,0.0973,1.7985,-1.7267,-0.1032,-0.1538,15.0000,8.0000,15.0000,40.4217,2467.9287,1075.0031
1,0.1140,1.4757,2.0774,1.0160,0.5269,15.0000,8.0000,15.0000,130.2824,3523.5512,75.8619
1,0.1588,0.0617,1.8503,0.9471,0.6094,15.0000,8.0000,15.0000,86.8078,3807.3737,91.0550
1,0.1219,1.3338,0.0628,-0.7025,-0.1991,15.0000,8.0000,15.0000,41.1581,2230.0932,2019.7287
1,0.2576,0.2344,1.1277,-1.2884,2.8320,12.0000,68.0000,12.0000,58.6067,4709.7495,47.7124
1,0.2723,-1.4036,0.6589,-2.0353,1.9268,12.0000,68.0000,12.0000,317.4267,5092.6450,161.1877
1,0.2585,1.7827,1.8941,-0.6084,3.2327,12.0000,16.0000,12.0000,168.4526,6288.4486,11.2572
1,0.4925,1.7880,-0.1815,-0.3028,1.1463,15.0000,9.5984,15.0000,97.8427,1191.5298,22.5309
1,0.4763,1.7170,0.6790,0.2940,1.4131,15.0000,11.0000,15.0000,124.7985,1172.5999,12.3976
1,0.4358,0.4251,0.4995,0.5413,1.3447,15.0000,11.0000,15.0000,325.3541,1866.3255,261.9228
1,0.3752,0.2684,0.9033,0.7967,1.3093,15.0000,11.0000,15.0000,296.9131,1775.1267,233.3435
1,0.4279,-0.4711,-2.0067,1.2260,1.4142,15.0000,11.0000,15.0000,206.9349,1880.1919,75.5362
1,0.5015,-1.8732,1.4534,0.6588,0.7064,12.0000,10.0000,12.0000,19.7507,1429.2235,128.0862
1,0.3359,0.6347,2.6655,1.7289,1.1301,12.0000,10.0000,12.0000,84.4016,1204.5771,87.6051
1,0.4747,0.9035,1.1456,-0.5553,1.0907,12.0000,10.0000,12.0000,154.9876,995.3140,356.5615
1,0.4572,-0.8608,2.3746,1.7760,0.8294,12.0000,10.0000,12.0000,126.6103,1109.3174,298.8219
1,0.4561,0.9565,2.3611,1.0885,1.4176,12.0000,10.0000,12.0000,114.8605,1129.0853,291.1310
1,0.4449,-0.6354,-1.7396,-0.3890,2.6263,12.0000,63.0000,12.0000,76.1846,2861.3529,541.0238
1,0.3333,-1.3640,-1.0046,0.1670,1.2285,12.6665,63.0000,12.6665,47.4480,1610.1731,34.1916
1,0.3942,-1.5633,-0.6835,0.7809,2.3078,15.0000,69.0000,15.0000,188.3455,1195.7994,49.6569
1,0.0670,-1.7630,0.5227,0.4453,-0.1944,14.0000,6.0000,14.0000,35.9506,1111.9510,69.6850
1,0.0718,0.1605,-1.3489,-0.3306,-0.0711,8.6180,6.0000,8.6180,229.2853,985.0129,1.8727
1,0.0518,-1.3118,-2.0172,1.8178,0.2260,14.0000,6.0000,14.0000,85.9106,1645.9187,34.4784
1,0.0490,-1.2103,-1.8047,1.3408,0.3908,14.0000,6.0000,14.0000,32.1541,1771.7953,60.7737
1,0.4192,1.4939,-1.6031,0.1747,0.9774,14.0000,6.0000,14.0000,217.1716,547.0333,186.5737
1,0.4226,-0.9173,0.6321,-0.9289,1.0172,12.0000,62.0000,12.0000,152.4312,61.2147,230.5026
1,0.1107,-1.1775,0.1558,1.5480,1.7951,12.0000,6.0000,12.0000,24.7607,1849.8942,50.0362
1,0.2625,-2.0624,-0.1331,-1.0894,0.7825,1.7212,9.1067,1.7212,57.7975,2382.6811,6.8482
1,0.2538,-3.8741,1.1179,1.3146,0.5582,1.0000,6.0000,1.0000,21.2674,2312.4834,76.8798
1,0.0537,-0.4177,0.3302,-0.1049,1.2578,12.0000,10.0000,12.0000,80.5523,2415.9428,232.1314
1,0.1077,-3.1168,-1.0379,0.5349,0.6030,1.0275,63.9363,1.0275,16.3679,2663.4233,193.4786
1,0.3055,1.0623,-1.9876,0.3343,1.3055,9.0000,69.0000,9.0000,48.9272,2359.6493,42.8157
1,0.4368,-0.7130,0.6174,-0.7038,-0.2326,9.0000,68.0000,9.0000,162.5942,2493.5853,248.2114
1,0.2136,-4.7428,1.5443,2.6700,-0.9331,10.0000,69.0000,10.0000,26.7524,3132.5323,119.6191
1,0.3327,0.6230,1.0497,-0.3759,0.8107,10.0000,64.0000,10.0000,107.3021,2758.5891,72.4217
1,0.1967,-1.0584,-0.2782,-0.5012,0.3694,6.0000,64.0000,6.0000,47.7854,2633.5750,41.7578
1,0.2097,-0.0537,0.5593,-1.2960,0.3331,6.1701,68.0000,6.1701,149.0851,2432.6142,1.4441
1,0.1987,0.0611,0.6955,-0.9710,0.4621,6.8092,68.0000,6.8092,120.2820,2527.8317,1.1319
1,0.0634,-0.8105,0.3774,-0.9236,0.5361,1.0000,14.0000,1.0000,103.4179,3200.4392,218.3375
1,0.0506,-0.7982,0.7672,-2.0517,0.4571,1.0000,64.0000,1.0000,136.2860,655.8495,75.0928
1,0.0533,-0.7733,0.7666,-2.0576,0.4586,1.0000,64.0000,1.0000,364.5735,928.5105,372.0957
1,0.2265,0.0226,0.7308,-0.8495,0.8389,1.0000,16.0000,1.0000,409.6715,539.3595,374.7802
1,0.0530,0.6154,0.5511,-1.2119,0.9676,1.0000,68.0000,1.0000,155.4399,643.2334,347.2199
1,0.0993,-0.5489,0.5814,-0.7672,-0.2894,10.0000,68.0212,10.0000,194.9799,998.4559,92.6117
1,0.0953,-0.6467,0.5588,-1.0276,-0.0749,13.0000,68.0000,13.0000,189.1711,2340.9014,41.6920
1,0.2977,-0.4614,0.7723,0.3781,-1.4568,14.0000,62.0000,14.0000,49.0736,2601.8448,477.2036
1,0.1134,0.5954,-0.9124,-0.5144,-0.5034,9.0000,68.0000,9.0000,96.5972,465.5122,128.4775
1,0.1771,0.1641,0.6469,-1.0806,0.4205,6.3624,69.0000,6.3624,103.6509,1943.3125,59.0563
1,0.1824,0.0091,0.0266,-0.6644,0.4823,9.0000,3.0000,9.0000,233.0973,1730.4297,120.2772
1,0.0653,-1.0495,-0.2818,-1.2421,0.4412,16.0000,25.8330,16.0000,12.1507,1555.8836,100.5604
1,0.0671,-1.2389,-1.5071,0.0653,0.8526,11.0000,3.0000,11.0000,145.8686,1721.1744,10.3424
1,0.1062,-0.6115,-1.5272,0.8645,-0.4792,14.5447,7.0000,14.5447,16.2812,536.0042,50.3519
1,0.0967,-0.2995,-1.0377,-0.2833,-0.8518,14.0000,15.0000,14.0000,164.1033,894.9776,26.2702
1,0.1398,0.4826,-2.0423,1.0662,-0.6477,14.0000,38.0000,14.0000,61.9149,3212.6962,103.8460
1,0.0926,-0.4595,-1.5992,0.5943,-0.4738,14.0000,10.0000,14.0000,184.5484,1084.1363,180.6739
1,0.1015,-0.6261,-1.7841,0.6891,-0.2521,14.0000,10.0000,14.0000,8.3112,1372.8383,156.6657
1,0.0646,0.3528,0.5475,-0.0894,-0.7679,14.0000,10.0000,14.0000,245.8290,483.7862,157.1613
1,0.0661,0.2644,0.9754,0.3776,-0.9460,14.0000,10.0000,14.0000,8.6328,103.1583,156.0548
1,0.0960,0.8981,-1.5940,-0.1135,0.0071,11.0000,10.0000,11.0000,27.9204,1469.4214,7.1950
1,0.1030,1.4995,0.4548,-1.4837,-0.3270,14.0000,10.0000,14.0000,128.6126,1523.9243,89.2717
1,0.0719,0.9091,-0.7947,0.5911,-0.1871,14.0000,10.0000,14.0000,31.0347,1160.6902,3.4623
1,0.0730,-1.1005,0.6666,1.1066,-0.2565,14.0000,10.0000,14.0000,32.8119,13.6657,123.6021
1,0.0742,-1.8288,1.1945,0.8122,-0.5350,14.0000,10.0000,14.0000,13.4850,214.3938,33.0196
1,0.1140,-0.6676,-1.7868,0.5358,-0.0118,11.0000,18.0000,11.0000,150.2058,434.2627,91.6877
1,0.1950,0.5347,0.6725,0.2346,-0.5326,11.0000,70.0000,11.0000,157.9700,2243.6429,318.1753
1,0.2160,1.0529,0.2127,0.1218,-0.1105,11.0000,70.0000,11.0000,80.9747,2392.7719,311.8181
1,0.2255,0.5986,-0.9045,-0.3072,-0.4317,15.0000,70.0000,15.0000,63.9001,3599.9179,662.5691
1,0.1639,1.1220,-0.1480,-0.5736,-0.4727,11.5405,70.0000,11.5405,164.1217,3425.2273,512.7874
1,0.2209,0.8864,0.3724,0.8297,-0.3013,15.0000,70.0000,15.0000,145.6632,3783.8684,604.7013
1,0.1821,1.6026,0.5652,-0.1616,-0.4014,15.0000,70.0000,15.0000,221.5077,3890.2127,608.1993
1,0.2543,0.9229,-0.0638,1.0730,-0.1190,15.0000,70.0000,15.0000,188.8287,3906.4265,529.9912
1,0.2101,0.2004,-0.0628,0.8578,-0.2066,15.0000,70.0000,15.0000,138.5437,3931.4340,476.9927
1,0.1818,0.2527,0.7779,0.3648,-0.4380,15.0000,70.0000,15.0000,139.5017,3887.2510,477.0505
1,0.1788,0.5507,-0.1087,0.3587,-0.2410,15.0000,70.0000,15.0000,47.6070,3716.1875,534.8234
1,0.2236,-0.7617,-0.7864,0.7172,-0.6534,15.0000,70.0000,15.0000,140.6332,3794.7096,527.6452
1,0.1704,0.3992,-0.7692,0.2690,-0.1174,15.0000,70.0000,15.0000,59.1247,3725.5320,487.2412
1,0.1757,-1.2223,0.5912,1.5576,-0.2470,15.0000,10.0000,15.0000,49.8799,4233.8999,250.4174
1,0.1330,1.1137,0.5836,1.1136,0.0810,15.0000,10.0000,15.0000,88.1600,4043.9124,64.6003
1,0.2373,2.0617,-1.8234,-0.0751,-0.0980,15.0000,10.0000,15.0000,269.5599,4539.8199,31.1791
1,0.2247,0.5753,0.9305,1.0457,-0.2556,15.0000,10.0000,15.0000,285.1661,4700.1527,140.2481
1,0.1693,1.1980,1.1718,0.9950,-0.0876,15.0000,10.0000,15.0000,270.4929,4540.6291,56.0725
1,0.1736,-0.4788,0.4979,1.1367,-0.5570,15.0000,10.0000,15.0000,148.9742,4550.6737,119.3032
1,0.1824,0.6282,0.7481,1.6812,0.1868,15.0000,10.0000,15.0000,123.8199,4436.1673,160.7034
1,0.1595,0.5351,1.8294,1.8647,0.0647,15.0000,10.0000,15.0000,186.7361,4371.2325,181.3568
1,0.1166,1.1432,1.5092,1.4497,0.4276,11.0000,10.0000,11.0000,76.6005,4111.6457,65.9340
1,0.1763,2.4319,-1.4907,-0.5752,-0.3868,15.0000,10.0000,15.0000,72.3688,5093.2904,13.4174
1,0.1517,-0.8125,0.5614,0.2713,-0.3831,15.0000,10.0000,15.0000,100.1996,4930.3733,109.9942
1,0.1518,-1.3478,-1.6701,0.6399,-0.4188,15.0000,10.0000,15.0000,22.2225,4706.9534,94.0341
1,0.1350,0.9881,0.7994,-0.1938,-0.1947,11.0000,70.0000,11.0000,213.2967,4900.8311,408.6324
1,0.1317,1.8715,0.7235,0.5097,0.1914,15.0000,70.0000,15.0000,230.8588,5098.2558,558.5458
1,0.1323,1.0000,0.4014,-0.6360,-1.4046,14.0000,8.0000,14.0000,176.7492,2548.1255,216.0505
1,0.0832,0.3154,0.7274,1.2821,-0.0558,14.0000,8.0000,14.0000,1.6605,2024.8342,240.4176
1,0.0807,-0.2441,1.2068,0.7034,-0.6485,14.0000,8.0000,14.0000,46.7984,2130.9358,304.0396
1,0.1020,-0.3581,-1.4456,0.9976,-0.3986,14.0000,8.0000,14.0000,13.2812,1925.2574,388.5824
1,0.0880,-0.1297,3.0335,2.8484,0.2947,14.0000,10.0000,14.0000,39.2863,1817.8694,486.8821
1,0.0906,2.3306,1.9506,0.8533,0.3945,14.0000,10.0000,14.0000,92.5666,1816.9456,574.2820
1,0.0618,-0.0864,1.9041,1.5691,-0.0938,14.0000,53.0000,14.0000,36.8192,1505.9478,1065.4633
1,0.0779,-0.3876,0.9497,0.2396,-0.5450,14.0000,51.0000,14.0000,135.9388,1536.4389,102.1791
1,0.0764,-0.5661,0.8835,0.3616,-0.5704,14.0000,51.0000,14.0000,134.3211,1538.5184,106.2170
1,0.0573,0.2829,-1.3178,0.0719,-1.3994,17.0292,53.0000,17.0292,197.1667,1816.2959,917.0676
1,0.0419,2.2101,1.6116,0.3198,0.2167,14.0000,53.0000,14.0000,39.1354,636.0398,747.7228
1,0.0473,-0.8466,2.9140,2.8949,0.0978,14.0000,53.0000,14.0000,31.5194,534.1519,1048.6873
1,0.0361,2.2653,2.2497,1.2577,0.1663,14.0000,53.0000,14.0000,350.5847,1004.4533,1484.6512
1,0.0442,-1.5115,3.1874,3.4884,-0.0531,14.0000,10.0000,14.0000,16.4621,436.2972,1427.5858
1,0.0409,2.0219,1.0395,0.6609,-0.0493,14.0000,10.0000,14.0000,87.8965,542.5168,1629.9828
1,0.0490,1.3144,2.2907,1.3201,0.8115,11.0000,10.0000,11.0000,222.0280,1326.5192,132.1029
1,0.0678,-1.0418,-0.1859,-0.1583,-0.6877,12.0000,8.0000,12.0000,46.2923,980.2884,126.0868
1,0.0688,1.6847,-0.9448,-0.4846,-0.3840,12.0000,8.0000,12.0000,110.5391,334.6749,97.3248
1,0.0649,1.0973,-1.3894,-0.2675,-0.4861,12.0000,8.0000,12.0000,44.2580,386.4161,0.7092
1,0.0687,-2.3252,-1.8631,1.7789,-0.8313,12.0000,8.0000,12.0000,32.1769,471.5971,85.8011
1,0.0657,-0.6333,-1.5596,0.4317,-0.5522,12.0000,8.0000,12.0000,8.7985,490.7794,16.8163
1,0.0637,-0.2801,-1.6520,0.6644,-0.3478,12.0000,8.0000,12.0000,49.1026,559.6382,4.9776
1,0.0526,-0.5729,0.0033,1.0016,-0.7339,12.0000,8.0000,12.0000,134.1899,1771.7139,152.3611
1,0.0543,1.1193,-0.4341,0.6300,-0.5578,12.0000,8.0000,12.0000,191.1370,1997.0147,374.8656
1,0.0529,0.7618,-0.2720,1.0403,-0.3552,12.0000,8.0000,12.0000,213.3691,1914.0535,286.2484
1,0.0572,0.2801,-0.6902,-0.0055,-1.3634,12.0000,8.0000,12.0000,263.0647,2246.4976,221.5763
1,0.0623,0.5125,-0.2100,0.0280,-1.2677,12.0000,8.0000,12.0000,316.1124,2353.3945,202.3932
1,0.1641,-0.3843,0.0753,-0.2470,-0.5854,11.0000,18.0000,11.0000,21.9780,0.4858,88.3622
1,0.1055,0.9829,0.2332,-0.7735,-0.5350,13.7039,8.0000,13.7039,65.2140,1586.9100,11.9076
1,0.1055,0.1538,0.9830,0.1916,-0.5450,15.0000,8.0000,15.0000,24.1617,1541.9230,37.9229
